u,v,moda,periode,w
Bengkulu,Pematang Siantar,TRUK,8,15
Bengkulu,Padang,TRUK,8,15
Bengkulu,Pekanbaru,TRUK,8,15
Bengkulu,Jambi,TRUK,8,15
Bengkulu,Palembang,TRUK,8,15
Bengkulu,Lampung,TRUK,8,15
Bengkulu,Pangkal Pinang,TRUK,8,15
Cirebon,Serang,TRUK,8,15
Cirebon,Jakarta,TRUK,8,15
Cirebon,Bandung,TRUK,8,15
Cirebon,Tasikmalaya,TRUK,8,15
Cirebon,Tegal,TRUK,8,15
Cirebon,Purwokerto,TRUK,8,15
Cirebon,Yogyakarta,TRUK,8,15
Cirebon,Semarang,TRUK,8,15
Cirebon,Solo,TRUK,8,15
Cirebon,Kediri,TRUK,8,15
Cirebon,Malang,TRUK,8,15
Cirebon,Surabaya,TRUK,8,15
Cirebon,Jember,TRUK,8,15
Cirebon,Jakarta,KRTA,8,2
Cirebon,Bandung,KRTA,8,2
Denpasar,Mataram,TRUK,8,15
Denpasar,Surabaya,TRUK,8,15
Gorontalo,Mamuju,TRUK,8,15
Gorontalo,Makassar,TRUK,8,15
Gorontalo,Palu,TRUK,8,15
Gorontalo,Kendari,TRUK,8,15
Gorontalo,Manado,TRUK,8,15
Jakarta,Serang,TRUK,8,15
Jakarta,Bandung,TRUK,8,15
Jakarta,Tasikmalaya,TRUK,8,15
Jakarta,Cirebon,TRUK,8,15
Jakarta,Tegal,TRUK,8,15
Jakarta,Purwokerto,TRUK,8,15
Jakarta,Yogyakarta,TRUK,8,15
Jakarta,Semarang,TRUK,8,15
Jakarta,Solo,TRUK,8,15
Jakarta,Kediri,TRUK,8,15
Jakarta,Malang,TRUK,8,15
Jakarta,Surabaya,TRUK,8,15
Jakarta,Jember,TRUK,8,15
Jakarta,Lampung,TRUK,8,15
Jakarta,Surabaya,KBRG,8,4
Jakarta,Balikpapan,KBRG,8,4
Jakarta,Samarinda,KBRG,8,4
Jakarta,Palu,KBRG,8,4
Jakarta,Manado,KBRG,8,4
Jakarta,Kendari,KBRG,8,4
Jakarta,Medan,KBRG,8,4
Jakarta,Pekanbaru,KBRG,8,4
Jakarta,Palembang,KBRG,8,4
Jakarta,Banjarmasin,KBRG,8,4
Jakarta,Pontianak,KBRG,8,4
Jakarta,Batam,KBRG,8,4
Jakarta,Makassar,KBRG,8,4
Jakarta,Batam,KPNG,8,6
Jakarta,Medan,KPNG,8,6
Jakarta,Surabaya,KPNG,8,6
Jakarta,Makassar,KPNG,8,6
Jakarta,Ambon,KPNG,8,6
Jakarta,Ternate,KPNG,8,6
Jakarta,Manado,KPNG,8,6
Jakarta,Manokwari,KPNG,8,6
Jakarta,Jayapura,KPNG,8,6
Jakarta,Kupang,KPNG,8,6
Jakarta,Surabaya,KRTA,8,2
Jakarta,Cirebon,KRTA,8,2
Jakarta,Semarang,KRTA,8,2
Jakarta,Tegal,KRTA,8,2
Jakarta,Solo,KRTA,8,2
Jakarta,Purwokerto,KRTA,8,2
Jakarta,Yogyakarta,KRTA,8,2
Jakarta,Malang,KRTA,8,2
Jakarta,Kediri,KRTA,8,2
Jakarta,Bandung,KRTA,8,2
Jakarta,Tasikmalaya,KRTA,8,2
Jambi,Banda Aceh,TRUK,8,15
Jambi,Lhokseumawe,TRUK,8,15
Jambi,Medan,TRUK,8,15
Jambi,Sibolga,TRUK,8,15
Jambi,Pematang Siantar,TRUK,8,15
Jambi,Padang,TRUK,8,15
Jambi,Pekanbaru,TRUK,8,15
Jambi,Bengkulu,TRUK,8,15
Jambi,Palembang,TRUK,8,15
Jambi,Lampung,TRUK,8,15
Jambi,Pangkal Pinang,TRUK,8,15
Jayapura,Manokwari,TRUK,8,15
Jayapura,Jakarta,KPNG,8,6
Jayapura,Surabaya,KPNG,8,6
Jayapura,Makassar,KPNG,8,6
Jayapura,Manokwari,KPNG,8,6
Jayapura,Ambon,KPNG,8,6
Jember,Serang,TRUK,8,15
Jember,Jakarta,TRUK,8,15
Jember,Bandung,TRUK,8,15
Jember,Tasikmalaya,TRUK,8,15
Jember,Cirebon,TRUK,8,15
Jember,Tegal,TRUK,8,15
Jember,Purwokerto,TRUK,8,15
Jember,Yogyakarta,TRUK,8,15
Jember,Semarang,TRUK,8,15
Jember,Solo,TRUK,8,15
Jember,Kediri,TRUK,8,15
Jember,Malang,TRUK,8,15
Jember,Surabaya,TRUK,8,15
Jember,Surabaya,KRTA,8,2
Jember,Yogyakarta,KRTA,8,2
Jember,Purwokerto,KRTA,8,2
Jember,Malang,KRTA,8,2
Kediri,Serang,TRUK,8,15
Kediri,Jakarta,TRUK,8,15
Kediri,Bandung,TRUK,8,15
Kediri,Tasikmalaya,TRUK,8,15
Kediri,Cirebon,TRUK,8,15
Kediri,Tegal,TRUK,8,15
Kediri,Purwokerto,TRUK,8,15
Kediri,Yogyakarta,TRUK,8,15
Kediri,Semarang,TRUK,8,15
Kediri,Solo,TRUK,8,15
Kediri,Malang,TRUK,8,15
Kediri,Surabaya,TRUK,8,15
Kediri,Jember,TRUK,8,15
Kediri,Bandung,KRTA,8,2
Kediri,Tasikmalaya,KRTA,8,2
Kediri,Jakarta,KRTA,8,2
Kediri,Solo,KRTA,8,2
Kediri,Semarang,KRTA,8,2
Kediri,Tegal,KRTA,8,2
Kediri,Cirebon,KRTA,8,2
Kediri,Yogyakarta,KRTA,8,2
Kediri,Purwokerto,KRTA,8,2
Kediri,Serang,KRTA,8,2
Kendari,Mamuju,TRUK,8,15
Kendari,Makassar,TRUK,8,15
Kendari,Palu,TRUK,8,15
Kendari,Gorontalo,TRUK,8,15
Kendari,Manado,TRUK,8,15
Kendari,Jakarta,KBRG,8,4
Kendari,Surabaya,KBRG,8,4
Kendari,Balikpapan,KBRG,8,4
Kendari,Samarinda,KBRG,8,4
Kendari,Palu,KBRG,8,4
Kendari,Manado,KBRG,8,4
Kupang,Jakarta,KPNG,8,6
Kupang,Surabaya,KPNG,8,6
Kupang,Makassar,KPNG,8,6
Lampung,Banda Aceh,TRUK,8,15
Lampung,Jakarta,TRUK,8,15
Lampung,Lhokseumawe,TRUK,8,15
Lampung,Medan,TRUK,8,15
Lampung,Sibolga,TRUK,8,15
Lampung,Pematang Siantar,TRUK,8,15
Lampung,Padang,TRUK,8,15
Lampung,Pekanbaru,TRUK,8,15
Lampung,Bengkulu,TRUK,8,15
Lampung,Jambi,TRUK,8,15
Lampung,Palembang,TRUK,8,15
Lampung,Pangkal Pinang,TRUK,8,15
Lampung,Serang,TRUK,8,15
Lampung,Palembang,KRTA,8,2
Lhokseumawe,Banda Aceh,TRUK,8,15
Lhokseumawe,Medan,TRUK,8,15
Lhokseumawe,Sibolga,TRUK,8,15
Lhokseumawe,Pematang Siantar,TRUK,8,15
Lhokseumawe,Padang,TRUK,8,15
Lhokseumawe,Pekanbaru,TRUK,8,15
Lhokseumawe,Bengkulu,TRUK,8,15
Lhokseumawe,Jambi,TRUK,8,15
Lhokseumawe,Palembang,TRUK,8,15
Lhokseumawe,Lampung,TRUK,8,15
Lhokseumawe,Pangkal Pinang,TRUK,8,15
Makassar,Mamuju,TRUK,8,15
Makassar,Palu,TRUK,8,15
Makassar,Kendari,TRUK,8,15
Makassar,Gorontalo,TRUK,8,15
Makassar,Manado,TRUK,8,15
Makassar,Jakarta,KBRG,8,4
Makassar,Jakarta,KPNG,8,6
Makassar,Surabaya,KPNG,8,6
Makassar,Ternate,KPNG,8,6
Makassar,Manado,KPNG,8,6
Makassar,Manokwari,KPNG,8,6
Makassar,Jayapura,KPNG,8,6
Makassar,Kupang,KPNG,8,6
Malang,Serang,TRUK,8,15
Malang,Jakarta,TRUK,8,15
Malang,Bandung,TRUK,8,15
Malang,Tasikmalaya,TRUK,8,15
Malang,Cirebon,TRUK,8,15
Malang,Tegal,TRUK,8,15
Malang,Purwokerto,TRUK,8,15
Malang,Yogyakarta,TRUK,8,15
Malang,Semarang,TRUK,8,15
Malang,Solo,TRUK,8,15
Malang,Kediri,TRUK,8,15
Malang,Surabaya,TRUK,8,15
Malang,Jember,TRUK,8,15
Malang,Jakarta,KRTA,8,2
Malang,Surabaya,KRTA,8,2
Malang,Solo,KRTA,8,2
Malang,Yogyakarta,KRTA,8,2
Malang,Purwokerto,KRTA,8,2
Malang,Cirebon,KRTA,8,2
Malang,Kediri,KRTA,8,2
Malang,Semarang,KRTA,8,2
Malang,Tegal,KRTA,8,2
Malang,Bandung,KRTA,8,2
Malang,Tasikmalaya,KRTA,8,2
Malang,Jember,KRTA,8,2
Mamuju,Makassar,TRUK,8,15
Mamuju,Palu,TRUK,8,15
Mamuju,Kendari,TRUK,8,15
Mamuju,Gorontalo,TRUK,8,15
Mamuju,Manado,TRUK,8,15
Manado,Mamuju,TRUK,8,15
Manado,Makassar,TRUK,8,15
Manado,Palu,TRUK,8,15
Manado,Kendari,TRUK,8,15
Manado,Gorontalo,TRUK,8,15
Manado,Jakarta,KBRG,8,4
Manado,Surabaya,KBRG,8,4
Manado,Balikpapan,KBRG,8,4
Manado,Samarinda,KBRG,8,4
Manado,Palu,KBRG,8,4
Manado,Kendari,KBRG,8,4
Manado,Jakarta,KPNG,8,6
Manado,Surabaya,KPNG,8,6
Manado,Makassar,KPNG,8,6
Manado,Ambon,KPNG,8,6
Manado,Ternate,KPNG,8,6
Manokwari,Jayapura,TRUK,8,15
Manokwari,Jakarta,KPNG,8,6
Manokwari,Surabaya,KPNG,8,6
Manokwari,Makassar,KPNG,8,6
Manokwari,Jayapura,KPNG,8,6
Mataram,Denpasar,TRUK,8,15
Medan,Banda Aceh,TRUK,8,15
Medan,Lhokseumawe,TRUK,8,15
Medan,Sibolga,TRUK,8,15
Medan,Pematang Siantar,TRUK,8,15
Medan,Padang,TRUK,8,15
Medan,Pekanbaru,TRUK,8,15
Medan,Bengkulu,TRUK,8,15
Medan,Jambi,TRUK,8,15
Medan,Palembang,TRUK,8,15
Medan,Lampung,TRUK,8,15
Medan,Pangkal Pinang,TRUK,8,15
Medan,Jakarta,KBRG,8,4
Medan,Jakarta,KPNG,8,6
Medan,Batam,KPNG,8,6
Medan,Pematang Siantar,KRTA,8,2
Padang,Banda Aceh,TRUK,8,15
Padang,Lhokseumawe,TRUK,8,15
Padang,Medan,TRUK,8,15
Padang,Sibolga,TRUK,8,15
Padang,Pematang Siantar,TRUK,8,15
Padang,Pekanbaru,TRUK,8,15
Padang,Bengkulu,TRUK,8,15
Padang,Jambi,TRUK,8,15
Padang,Palembang,TRUK,8,15
Padang,Lampung,TRUK,8,15
Padang,Pangkal Pinang,TRUK,8,15
Palangkaraya,Pontianak,TRUK,8,15
Palangkaraya,Banjarmasin,TRUK,8,15
Palangkaraya,Balikpapan,TRUK,8,15
Palangkaraya,Samarinda,TRUK,8,15
Palangkaraya,Tarakan,TRUK,8,15
Palembang,Banda Aceh,TRUK,8,15
Palembang,Lhokseumawe,TRUK,8,15
Palembang,Medan,TRUK,8,15
Palembang,Sibolga,TRUK,8,15
Palembang,Pematang Siantar,TRUK,8,15
Palembang,Padang,TRUK,8,15
Palembang,Pekanbaru,TRUK,8,15
Palembang,Bengkulu,TRUK,8,15
Palembang,Jambi,TRUK,8,15
Palembang,Lampung,TRUK,8,15
Palembang,Pangkal Pinang,TRUK,8,15
Palembang,Jakarta,KBRG,8,4
Palembang,Lampung,KRTA,8,2
Palu,Mamuju,TRUK,8,15
Palu,Makassar,TRUK,8,15
Palu,Kendari,TRUK,8,15
Palu,Gorontalo,TRUK,8,15
Palu,Manado,TRUK,8,15
Palu,Samarinda,TRUK,8,15
Palu,Jakarta,KBRG,8,4
Palu,Surabaya,KBRG,8,4
Palu,Balikpapan,KBRG,8,4
Palu,Samarinda,KBRG,8,4
Palu,Manado,KBRG,8,4
Palu,Kendari,KBRG,8,4
Pangkal Pinang,Banda Aceh,TRUK,8,15
Pangkal Pinang,Lhokseumawe,TRUK,8,15
Pangkal Pinang,Medan,TRUK,8,15
Pangkal Pinang,Sibolga,TRUK,8,15
Pangkal Pinang,Pematang Siantar,TRUK,8,15
Pangkal Pinang,Padang,TRUK,8,15
Pangkal Pinang,Pekanbaru,TRUK,8,15
Pangkal Pinang,Bengkulu,TRUK,8,15
Pangkal Pinang,Jambi,TRUK,8,15
Pangkal Pinang,Palembang,TRUK,8,15
Pangkal Pinang,Lampung,TRUK,8,15
Pekanbaru,Banda Aceh,TRUK,8,15
Pekanbaru,Lhokseumawe,TRUK,8,15
Pekanbaru,Medan,TRUK,8,15
Pekanbaru,Sibolga,TRUK,8,15
Pekanbaru,Pematang Siantar,TRUK,8,15
Pekanbaru,Padang,TRUK,8,15
Pekanbaru,Bengkulu,TRUK,8,15
Pekanbaru,Jambi,TRUK,8,15
Pekanbaru,Palembang,TRUK,8,15
Pekanbaru,Lampung,TRUK,8,15
Pekanbaru,Pangkal Pinang,TRUK,8,15
Pekanbaru,Jakarta,KBRG,8,4
Pematang Siantar,Banda Aceh,TRUK,8,15
Pematang Siantar,Lhokseumawe,TRUK,8,15
Pematang Siantar,Medan,TRUK,8,15
Pematang Siantar,Sibolga,TRUK,8,15
Pematang Siantar,Padang,TRUK,8,15
Pematang Siantar,Pekanbaru,TRUK,8,15
Pematang Siantar,Bengkulu,TRUK,8,15
Pematang Siantar,Jambi,TRUK,8,15
Pematang Siantar,Palembang,TRUK,8,15
Pematang Siantar,Lampung,TRUK,8,15
Pematang Siantar,Pangkal Pinang,TRUK,8,15
Pematang Siantar,Medan,KRTA,8,2
Pontianak,Palangkaraya,TRUK,8,15
Pontianak,Banjarmasin,TRUK,8,15
Pontianak,Balikpapan,TRUK,8,15
Pontianak,Samarinda,TRUK,8,15
Pontianak,Tarakan,TRUK,8,15
Pontianak,Jakarta,KBRG,8,4
Purwokerto,Serang,TRUK,8,15
Purwokerto,Jakarta,TRUK,8,15
Purwokerto,Bandung,TRUK,8,15
Purwokerto,Tasikmalaya,TRUK,8,15
Purwokerto,Cirebon,TRUK,8,15
Purwokerto,Tegal,TRUK,8,15
Purwokerto,Yogyakarta,TRUK,8,15
Purwokerto,Semarang,TRUK,8,15
Purwokerto,Solo,TRUK,8,15
Purwokerto,Kediri,TRUK,8,15
Purwokerto,Malang,TRUK,8,15
Purwokerto,Surabaya,TRUK,8,15
Purwokerto,Jember,TRUK,8,15
Purwokerto,Cirebon,KRTA,8,2
Purwokerto,Jakarta,KRTA,8,2
Purwokerto,Jember,KRTA,8,2
Purwokerto,Yogyakarta,KRTA,8,2
Purwokerto,Surabaya,KRTA,8,2
Purwokerto,Tasikmalaya,KRTA,8,2
Purwokerto,Bandung,KRTA,8,2
Purwokerto,Semarang,KRTA,8,2
Purwokerto,Tegal,KRTA,8,2
Samarinda,Pontianak,TRUK,8,15
Samarinda,Palangkaraya,TRUK,8,15
Samarinda,Banjarmasin,TRUK,8,15
Samarinda,Balikpapan,TRUK,8,15
Samarinda,Tarakan,TRUK,8,15
Samarinda,Palu,TRUK,8,15
Samarinda,Jakarta,KBRG,8,4
Samarinda,Surabaya,KBRG,8,4
Samarinda,Balikpapan,KBRG,8,4
Samarinda,Palu,KBRG,8,4
Samarinda,Manado,KBRG,8,4
Samarinda,Kendari,KBRG,8,4
Semarang,Serang,TRUK,8,15
Semarang,Jakarta,TRUK,8,15
Semarang,Bandung,TRUK,8,15
Semarang,Tasikmalaya,TRUK,8,15
Semarang,Cirebon,TRUK,8,15
Semarang,Tegal,TRUK,8,15
Semarang,Purwokerto,TRUK,8,15
Semarang,Yogyakarta,TRUK,8,15
Semarang,Solo,TRUK,8,15
Semarang,Kediri,TRUK,8,15
Semarang,Malang,TRUK,8,15
Semarang,Surabaya,TRUK,8,15
Semarang,Jember,TRUK,8,15
Semarang,Jakarta,KRTA,8,2
Semarang,Tegal,KRTA,8,2
Semarang,Cirebon,KRTA,8,2
Semarang,Surabaya,KRTA,8,2
Semarang,Purwokerto,KRTA,8,2
Semarang,Solo,KRTA,8,2
Serang,Jakarta,TRUK,8,15
Serang,Bandung,TRUK,8,15
Serang,Tasikmalaya,TRUK,8,15
Serang,Cirebon,TRUK,8,15
Serang,Tegal,TRUK,8,15
Serang,Purwokerto,TRUK,8,15
Serang,Yogyakarta,TRUK,8,15
Serang,Semarang,TRUK,8,15
Serang,Solo,TRUK,8,15
Serang,Kediri,TRUK,8,15
Serang,Malang,TRUK,8,15
Serang,Surabaya,TRUK,8,15
Serang,Jember,TRUK,8,15
Serang,Lampung,TRUK,8,15
Serang,Jakarta,KRTA,8,2
Serang,Cirebon,KRTA,8,2
Serang,Purwokerto,KRTA,8,2
Serang,Yogyakarta,KRTA,8,2
Serang,Solo,KRTA,8,2
Serang,Kediri,KRTA,8,2
Sibolga,Banda Aceh,TRUK,8,15
Sibolga,Lhokseumawe,TRUK,8,15
Sibolga,Medan,TRUK,8,15
Sibolga,Pematang Siantar,TRUK,8,15
Sibolga,Padang,TRUK,8,15
Sibolga,Pekanbaru,TRUK,8,15
Sibolga,Bengkulu,TRUK,8,15
Sibolga,Jambi,TRUK,8,15
Sibolga,Palembang,TRUK,8,15
Sibolga,Lampung,TRUK,8,15
Sibolga,Pangkal Pinang,TRUK,8,15
Solo,Serang,TRUK,8,15
Solo,Jakarta,TRUK,8,15
Solo,Bandung,TRUK,8,15
Solo,Tasikmalaya,TRUK,8,15
Solo,Cirebon,TRUK,8,15
Solo,Tegal,TRUK,8,15
Solo,Purwokerto,TRUK,8,15
Solo,Yogyakarta,TRUK,8,15
Solo,Semarang,TRUK,8,15
Solo,Kediri,TRUK,8,15
Solo,Malang,TRUK,8,15
Solo,Surabaya,TRUK,8,15
Solo,Jember,TRUK,8,15
Solo,Jakarta,KRTA,8,2
Solo,Yogyakarta,KRTA,8,2
Solo,Purwokerto,KRTA,8,2
Solo,Cirebon,KRTA,8,2
Solo,Bandung,KRTA,8,2
Solo,Tasikmalaya,KRTA,8,2
Solo,Semarang,KRTA,8,2
Surabaya,Serang,TRUK,8,15
Surabaya,Jakarta,TRUK,8,15
Surabaya,Bandung,TRUK,8,15
Surabaya,Tasikmalaya,TRUK,8,15
Surabaya,Cirebon,TRUK,8,15
Surabaya,Tegal,TRUK,8,15
Surabaya,Purwokerto,TRUK,8,15
Surabaya,Yogyakarta,TRUK,8,15
Surabaya,Semarang,TRUK,8,15
Surabaya,Solo,TRUK,8,15
Surabaya,Kediri,TRUK,8,15
Surabaya,Malang,TRUK,8,15
Surabaya,Jember,TRUK,8,15
Surabaya,Denpasar,TRUK,8,15
Surabaya,Jakarta,KBRG,8,4
Surabaya,Balikpapan,KBRG,8,4
Surabaya,Samarinda,KBRG,8,4
Surabaya,Palu,KBRG,8,4
Surabaya,Manado,KBRG,8,4
Surabaya,Kendari,KBRG,8,4
Surabaya,Jakarta,KPNG,8,6
Surabaya,Makassar,KPNG,8,6
Surabaya,Ambon,KPNG,8,6
Surabaya,Ternate,KPNG,8,6
Surabaya,Manado,KPNG,8,6
Surabaya,Manokwari,KPNG,8,6
Surabaya,Jayapura,KPNG,8,6
Surabaya,Kupang,KPNG,8,6
Surabaya,Jakarta,KRTA,8,2
Surabaya,Semarang,KRTA,8,2
Surabaya,Cirebon,KRTA,8,2
Surabaya,Tegal,KRTA,8,2
Surabaya,Purwokerto,KRTA,8,2
Surabaya,Bandung,KRTA,8,2
Surabaya,Solo,KRTA,8,2
Surabaya,Yogyakarta,KRTA,8,2
Surabaya,Tasikmalaya,KRTA,8,2
Surabaya,Jember,KRTA,8,2
Surabaya,Malang,KRTA,8,2
Tarakan,Pontianak,TRUK,8,15
Tarakan,Palangkaraya,TRUK,8,15
Tarakan,Banjarmasin,TRUK,8,15
Tarakan,Balikpapan,TRUK,8,15
Tarakan,Samarinda,TRUK,8,15
Tasikmalaya,Serang,TRUK,8,15
Tasikmalaya,Jakarta,TRUK,8,15
Tasikmalaya,Bandung,TRUK,8,15
Tasikmalaya,Cirebon,TRUK,8,15
Tasikmalaya,Tegal,TRUK,8,15
Tasikmalaya,Purwokerto,TRUK,8,15
Tasikmalaya,Yogyakarta,TRUK,8,15
Tasikmalaya,Semarang,TRUK,8,15
Tasikmalaya,Solo,TRUK,8,15
Tasikmalaya,Kediri,TRUK,8,15
Tasikmalaya,Malang,TRUK,8,15
Tasikmalaya,Surabaya,TRUK,8,15
Tasikmalaya,Jember,TRUK,8,15
Tasikmalaya,Bandung,KRTA,8,2
Tegal,Serang,TRUK,8,15
Tegal,Jakarta,TRUK,8,15
Tegal,Bandung,TRUK,8,15
Tegal,Tasikmalaya,TRUK,8,15
Tegal,Cirebon,TRUK,8,15
Tegal,Purwokerto,TRUK,8,15
Tegal,Yogyakarta,TRUK,8,15
Tegal,Semarang,TRUK,8,15
Tegal,Solo,TRUK,8,15
Tegal,Kediri,TRUK,8,15
Tegal,Malang,TRUK,8,15
Tegal,Surabaya,TRUK,8,15
Tegal,Jember,TRUK,8,15
Tegal,Jakarta,KRTA,8,2
Tegal,Cirebon,KRTA,8,2
Ternate,Jakarta,KPNG,8,6
Ternate,Surabaya,KPNG,8,6
Ternate,Makassar,KPNG,8,6
Ternate,Ambon,KPNG,8,6
Ternate,Manado,KPNG,8,6
Yogyakarta,Serang,TRUK,8,15
Yogyakarta,Jakarta,TRUK,8,15
Yogyakarta,Bandung,TRUK,8,15
Yogyakarta,Tasikmalaya,TRUK,8,15
Yogyakarta,Cirebon,TRUK,8,15
Yogyakarta,Tegal,TRUK,8,15
Yogyakarta,Purwokerto,TRUK,8,15
Yogyakarta,Semarang,TRUK,8,15
Yogyakarta,Solo,TRUK,8,15
Yogyakarta,Kediri,TRUK,8,15
Yogyakarta,Malang,TRUK,8,15
Yogyakarta,Surabaya,TRUK,8,15
Yogyakarta,Jember,TRUK,8,15
Yogyakarta,Jakarta,KRTA,8,2
Yogyakarta,Surabaya,KRTA,8,2
Yogyakarta,Purwokerto,KRTA,8,2
Yogyakarta,Cirebon,KRTA,8,2
Yogyakarta,Solo,KRTA,8,2
Yogyakarta,Malang,KRTA,8,2
Yogyakarta,Kediri,KRTA,8,2
Yogyakarta,Jember,KRTA,8,2
Ambon,Jakarta,KPNG,9,6
Ambon,Surabaya,KPNG,9,6
Ambon,Makassar,KPNG,9,6
Ambon,Ternate,KPNG,9,6
Ambon,Manado,KPNG,9,6
Ambon,Jayapura,KPNG,9,6
Balikpapan,Pontianak,TRUK,9,15
Balikpapan,Palangkaraya,TRUK,9,15
Balikpapan,Banjarmasin,TRUK,9,15
Balikpapan,Samarinda,TRUK,9,15
Balikpapan,Tarakan,TRUK,9,15
Balikpapan,Jakarta,KBRG,9,4
Balikpapan,Surabaya,KBRG,9,4
Balikpapan,Samarinda,KBRG,9,4
Balikpapan,Palu,KBRG,9,4
Balikpapan,Manado,KBRG,9,4
Balikpapan,Kendari,KBRG,9,4
Banda Aceh,Lhokseumawe,TRUK,9,15
Banda Aceh,Medan,TRUK,9,15
Banda Aceh,Sibolga,TRUK,9,15
Banda Aceh,Pematang Siantar,TRUK,9,15
Banda Aceh,Padang,TRUK,9,15
Banda Aceh,Pekanbaru,TRUK,9,15
Banda Aceh,Bengkulu,TRUK,9,15
Banda Aceh,Jambi,TRUK,9,15
Banda Aceh,Palembang,TRUK,9,15
Banda Aceh,Lampung,TRUK,9,15
Banda Aceh,Pangkal Pinang,TRUK,9,15
Bandung,Serang,TRUK,9,15
Bandung,Jakarta,TRUK,9,15
Bandung,Tasikmalaya,TRUK,9,15
Bandung,Cirebon,TRUK,9,15
Bandung,Tegal,TRUK,9,15
Bandung,Purwokerto,TRUK,9,15
Bandung,Yogyakarta,TRUK,9,15
Bandung,Semarang,TRUK,9,15
Bandung,Solo,TRUK,9,15
Bandung,Kediri,TRUK,9,15
Bandung,Malang,TRUK,9,15
Bandung,Surabaya,TRUK,9,15
Bandung,Jember,TRUK,9,15
Bandung,Jakarta,KRTA,9,2
Bandung,Surabaya,KRTA,9,2
Bandung,Cirebon,KRTA,9,2
Bandung,Tegal,KRTA,9,2
Bandung,Semarang,KRTA,9,2
Bandung,Tasikmalaya,KRTA,9,2
Bandung,Yogyakarta,KRTA,9,2
Bandung,Solo,KRTA,9,2
Bandung,Malang,KRTA,9,2
Bandung,Kediri,KRTA,9,2
Banjarmasin,Pontianak,TRUK,9,15
Banjarmasin,Palangkaraya,TRUK,9,15
Banjarmasin,Balikpapan,TRUK,9,15
Banjarmasin,Samarinda,TRUK,9,15
Banjarmasin,Tarakan,TRUK,9,15
Banjarmasin,Jakarta,KBRG,9,4
Batam,Jakarta,KBRG,9,4
Batam,Jakarta,KPNG,9,6
Batam,Medan,KPNG,9,6
Bengkulu,Banda Aceh,TRUK,9,15
Bengkulu,Lhokseumawe,TRUK,9,15
Bengkulu,Medan,TRUK,9,15
Bengkulu,Sibolga,TRUK,9,15
Bengkulu,Pematang Siantar,TRUK,9,15
Bengkulu,Padang,TRUK,9,15
Bengkulu,Pekanbaru,TRUK,9,15
Bengkulu,Jambi,TRUK,9,15
Bengkulu,Palembang,TRUK,9,15
Bengkulu,Lampung,TRUK,9,15
Bengkulu,Pangkal Pinang,TRUK,9,15
Cirebon,Serang,TRUK,9,15
Cirebon,Jakarta,TRUK,9,15
Cirebon,Bandung,TRUK,9,15
Cirebon,Tasikmalaya,TRUK,9,15
Cirebon,Tegal,TRUK,9,15
Cirebon,Purwokerto,TRUK,9,15
Cirebon,Yogyakarta,TRUK,9,15
Cirebon,Semarang,TRUK,9,15
Cirebon,Solo,TRUK,9,15
Cirebon,Kediri,TRUK,9,15
Cirebon,Malang,TRUK,9,15
Cirebon,Surabaya,TRUK,9,15
Cirebon,Jember,TRUK,9,15
Cirebon,Jakarta,KRTA,9,2
Cirebon,Bandung,KRTA,9,2
Denpasar,Mataram,TRUK,9,15
Denpasar,Surabaya,TRUK,9,15
Gorontalo,Mamuju,TRUK,9,15
Gorontalo,Makassar,TRUK,9,15
Gorontalo,Palu,TRUK,9,15
Gorontalo,Kendari,TRUK,9,15
Gorontalo,Manado,TRUK,9,15
Jakarta,Serang,TRUK,9,15
Jakarta,Bandung,TRUK,9,15
Jakarta,Tasikmalaya,TRUK,9,15
Jakarta,Cirebon,TRUK,9,15
Jakarta,Tegal,TRUK,9,15
Jakarta,Purwokerto,TRUK,9,15
Jakarta,Yogyakarta,TRUK,9,15
Jakarta,Semarang,TRUK,9,15
Jakarta,Solo,TRUK,9,15
Jakarta,Kediri,TRUK,9,15
Jakarta,Malang,TRUK,9,15
Jakarta,Surabaya,TRUK,9,15
Jakarta,Jember,TRUK,9,15
Jakarta,Lampung,TRUK,9,15
Jakarta,Surabaya,KBRG,9,4
Jakarta,Balikpapan,KBRG,9,4
Jakarta,Samarinda,KBRG,9,4
Jakarta,Palu,KBRG,9,4
Jakarta,Manado,KBRG,9,4
Jakarta,Kendari,KBRG,9,4
Jakarta,Medan,KBRG,9,4
Jakarta,Pekanbaru,KBRG,9,4
Jakarta,Palembang,KBRG,9,4
Jakarta,Banjarmasin,KBRG,9,4
Jakarta,Pontianak,KBRG,9,4
Jakarta,Batam,KBRG,9,4
Jakarta,Makassar,KBRG,9,4
Jakarta,Batam,KPNG,9,6
Jakarta,Medan,KPNG,9,6
Jakarta,Surabaya,KPNG,9,6
Jakarta,Makassar,KPNG,9,6
Jakarta,Ambon,KPNG,9,6
Jakarta,Ternate,KPNG,9,6
Jakarta,Manado,KPNG,9,6
Jakarta,Manokwari,KPNG,9,6
Jakarta,Jayapura,KPNG,9,6
Jakarta,Kupang,KPNG,9,6
Jakarta,Surabaya,KRTA,9,2
Jakarta,Cirebon,KRTA,9,2
Jakarta,Semarang,KRTA,9,2
Jakarta,Tegal,KRTA,9,2
Jakarta,Solo,KRTA,9,2
Jakarta,Purwokerto,KRTA,9,2
Jakarta,Yogyakarta,KRTA,9,2
Jakarta,Malang,KRTA,9,2
